Dia;Q_entrada;NH_entrada;TSS_entrada;DQO_entrada;DBO_entrada;TN_entrada;TKN_entrada;TP_entrada;PO_entrada;Q_saida;NH_saida;NO_saida;TSS_saida;DQO_saida;DBO_saida;TN_saida;TKN_saida;TP_saida;PO_saida
37,7083635000003;7991,9359130002;20,2916364999997;373,290188499985;538,706191499978;273,575786737489;38,2615640999989;38,2615640999989;9,30373099499981;4,6;7761,77641296029;1,29881890007762;0,221237571357947;5,72443366456872;70,2504439178023;3,02489448624346;2,44341444623093;2,22217687487299;3,0399081805;2,95526936603475
37,7500302000003;8018,5192676002;20,2499697999997;371,248520199985;535,747855799978;272,072660534989;38,1198973199989;38,1198973199989;9,2774809739998;4,6;7788,35976746885;1,29683515845642;0,223296908842895;5,72765051268387;70,1573719345583;3,02186925517779;2,4426142602678;2,21931735142491;3,07435735557658;2,98970851710906
37,7916969000003;8045,1026222002;20,2083030999997;369,206851899985;532,789520099978;270,569534332489;37,9782305399989;37,9782305399989;9,2512309529998;4,6;7814,94312223201;1,29476653052609;0,225393629102151;5,73084889834522;70,0490583514785;3,01882879107465;2,44161187571676;2,21621824661461;3,1086830881586;3,02402488299623
37,8333636000003;8071,6859768002;20,1666363999997;367,165183599985;529,831184399978;269,066408129989;37,8365637599989;37,8365637599989;9,2249809319998;4,6;7841,52647671752;1,2926126520512;0,227529845273751;5,73402804131412;69,9260669427971;3,01575967716462;2,44041467043235;2,2128848251586;3,14289700526038;3,05823015777617
37,8750303000003;8098,2693314002;20,1249696999997;365,123515299985;526,872848699978;267,563281927489;37,6948969799989;37,6948969799989;9,1987309109998;4,6;7868,10983139935;1,29036246746016;0,229709070590823;5,73718745469906;69,7893737895526;3,01266206063311;2,43902480672725;2,20931573613642;3,17699345466508;3,092318699717
37,9166970000003;8124,8526860002;20,0833029999997;363,081846999985;523,914512999978;266,060155724989;37,5532301999989;37,5532301999989;9,1724808899998;4,6;7894,69318600003;1,28801968200649;0,231930702460295;5,74032604340642;69,639913175102;3,00953847106025;2,43745462593359;2,2055239234733;3,21091526024567;3,12623336954717
37,9583637000003;8151,4360406002;20,0416362999997;361,040178699985;520,956177299978;264,557029522489;37,4115634199989;37,4115634199989;9,1462308689998;4,6;7921,27654059953;1,28556882991467;0,234205234362293;5,74344329627077;69,4777508862521;3,00635678962569;2,43569998441482;2,20149475005252;3,24483940011699;3,16015119892424
38,0000304000003;8177,70601668123;19,9999695999997;358,998779163723;517,998647891193;263,054409939636;37,2699342669223;37,2699342669223;9,11999159854934;4,6;7947,59910690815;1,28302108583912;0,236525045653077;5,74654534970238;69,3044763126414;3,00314942361562;2,43378023620687;2,1972551905538;3,27855590343179;3,19386214209612
38,0416971000003;8155,98393119983;19,9583028999997;356,998539199985;515,164597199979;261,629376150989;37,134067453999;37,134067453999;9,09539871099981;4,6;7926,11594997135;1,27711951656471;0,239659283835147;5,7479522358997;69,1149577740725;2,9965104169288;2,42909221220942;2,18943292837427;3,3127657712585;3,22810444197546
38,0833638000003;8133,98391359983;19,9166361999997;354,998537599985;512,331261599979;260,204791677989;36,998234011999;36,998234011999;9,07081535799981;4,6;7904,11591330316;1,26596230526849;0,243633322057681;5,74439742743414;68,9093962848667;2,98641535152329;2,41964673574816;2,17601341369048;3,34916111484383;3,26460575000245
