Dia;Q_entrada;NH_entrada;TSS_entrada;DQO_entrada;DBO_entrada;TN_entrada;TP_entrada;DQO_saida;Nitrato_saida;Amonia_saida
117;7952,70772531534;17,0005345357367;577,999465464263;834,000534535737;423,605312703406;44,8005612625235;11,8800053453574;89,0;0,5;5,7
118;9569,61929738881;16,0015768747209;595,983780717156;860,976572147003;437,113095722196;44,6907997007513;12,1097972589645;84,0;0,4;6,5
119;9497,81967211982;21,9994833012029;542,000103339759;783,999793320481;397,799932829156;48,1294760674198;11,4399979332048;90,0;5,3;0,5
120;7681,4814041471;22,9998392640577;488,999839264058;705,000482207827;357,825208956725;46,499855337652;10,7500048220783;95,0;3,1;1,7
121;8858,80576083968;22,9998512716996;435,005949132016;629,008403148972;319,154311633428;43,9701331118289;10,0900736205087;101,0;0,7;4,1
122;7425,31456728311;20,9995332829627;460,999533282963;666,0;338,454726970533;43,2295146142813;10,4199953328296;93,0;0,9;2,9
123;6665,3348411952;18,0000783804296;486,00007838043;703,00007838043;357,175;41,4500791642339;10,74;85,0;1,1;1,7
124;10176,1574455685;16,0015295334597;511,927893422615;740,895554715182;375,842165544207;40,6780553074584;11,0590910201154;77,0;1,3;0,5
125;9833,04072858738;21,001610735094;208,056490780797;301,081687279768;152,85646032132;31,0143397805533;7,2207144760667;49,0;4,7;0,5
126;9842,98113958165;39,9967051076379;394,974890647861;570,963756184017;290,076552011282;59,0554894059733;9,58968187246159;74,0;0,5;9,0
127;9686,95501894648;30,0020216203827;361,068229687915;522,098553993654;265,054999726114;47,4153067535045;9,16085918866263;85,0;0,4;7,3
128;9352,53259753851;28,0006683543301;596,930936719227;862,899969635267;437,724446792398;56,7573399497664;12,1291289115232;69,0;0,1;11,0
129;6922,1039232018;29,0;523,00013989649;755,00041968947;383,630081839447;54,1700153886139;11,1900041968947;75,0;0,1;11,0
130;12379,191431038;30,0;449,999871920012;649,999871920012;330,069925073207;51,6899910344009;10,2799974384002;82,0;0,2;11,0
131;11526,0001580586;30,9999037904456;375,999360893675;543,9990653929;275,924530531735;49,1398725910616;9,34999182218788;88,0;0,2;11,0
132;10695,6146714954;18,0075803991386;209,076792739099;302,111069326509;153,52129929482;28,0612914988908;7,23097226858517;46,0;3,2;3,8
133;11728,0407245818;27,9955589101009;274,982577262704;396,975061572105;201,812209661091;41,2147458490271;8,05978819417404;61,0;0,7;8,6
134;9955,57319561566;25,0009141875848;290,081362695045;419,117625469241;212,804739111373;39,0148086266959;8,27101779551105;67,0;0,1;9,5
135;10061,8135551678;25,0;571,966662913365;826,951650185608;419,680518214987;52,5783916511514;11,8195794228474;64,0;0,4;1,9
136;8479,98015381996;25,0;552,0;797,000183760926;404,885;51,5800036752185;11,56;71,0;0,3;4,4
137;6790,42634042872;25,0;532,0;767,999924528159;390,064950943303;50,6000007547184;11,3000007547184;79,0;0,3;6,8
138;10748,5090659413;25,0;511,959371875399;737,941605235703;374,565432914981;49,6280469760039;11,0494879027382;86,0;0,2;9,3
139;10949,9201754866;25,0005161067674;181,044729253172;261,064513345921;132,827669128286;33,7126674118094;6,88056341655438;55,0;3,0;6,4
140;10223,1619642325;30,9984275317238;369,966978166199;533,952301795621;270,765889693358;48,7968393387648;9,25958416950029;79,0;0,8;8,8
141;10422,6793707973;27,9983941776159;370,160046964283;534,232308971569;270,90801723975;45,8061395942486;9,26202868894526;75,0;0,1;8,0
142;10023,5475739126;22,0023361071637;668,856718760626;967,791697111236;491,164314511914;54,2654056559114;13,0481856234362;86,0;0,2;5,8
143;8463,15646924746;22,0;600,0;867,0;440,309879401173;50,9399896924079;12,1799958769632;97,0;0,2;6,2
144;7661,87702292895;22,0;530,999764620792;766,000470758416;388,765290693322;47,5600188303366;11,2900070613762;108,0;0,2;6,7
145;10584,6171924355;22,0010251158958;460,979937017468;666,970710974406;338,440179020824;44,2600483268922;10,4297437210261;119,0;0,2;7,1
146;10894,8493622943;28,9989402372465;254,083569862851;368,120510164546;187,00111046221;41,2929552241356;7,8210506790728;71,0;1,3;5,2
147;10210,6606533675;28,9991767559284;598,765787061619;864,662469930628;438,903791988532;57,8279312419098;12,1470569024439;82,0;0,1;13,0
148;11129,085192804;27,0012508758377;375,117582328744;542,169285196702;275,36077881057;45,076900665038;9,33148020307461;103,0;0,4;12,0
149;9855,88978315117;27,9997223756956;433,000555248609;625,000971685065;317,200532344604;48,8497515262476;10,0600069406076;122,0;0,1;14,0
150;7788,56578025666;26,9996595786663;494,999659578666;714,998978735999;362,959358305786;50,8396289407462;10,8399931915733;131,0;0,1;13,7
151;7382,97482866135;25,0003111486311;556,0;802,000622297262;406,83558651517;51,7403360405216;11,6000062229726;139,0;0,2;13,3
152;10108,6372546472;24,001006693856;616,878525608045;890,823828575203;452,505223041923;53,7151242460909;12,3784597584003;148,0;0,2;13,0
153;11754,5065885631;26,0;316,109646985978;455,159050665972;230,895904258485;41,1753072476483;8,5713903904876;78,0;4,3;14,0
154;11033,2924240297;28,0003894199066;540,917442979796;781,880058668761;397,088744248689;54,0763822890675;11,4289485662521;99,0;0,4;15,0
155;8495,96220504339;30,9854634782284;554,0;800,997092695646;406,185;57,6854053321413;11,5899854634782;155,0;0,1;17,0
156;5932,67133373788;24,0057378951956;566,971310524022;817,960654432944;415,199913268319;51,2844099823075;11,7396557262883;210,0;0,8;12,0
157;4187,5614747113;24,0;544,999656169803;786,999312339606;399,749553020744;50,2399759318862;11,4699931233961;196,0;0,8;11,7
158;4075,12823404233;24,0;522,000067032955;754,000067032955;382,98;49,1300033516477;11,1800006703295;183,0;0,9;11,3
159;5874,85794264802;24,0;500,0;722,000570743304;366,210741966296;48,0700114148661;10,900005707433;169,0;0,9;11,0
160;5676,44542630179;24,0023734971676;477,999208834277;690,997626502832;350,738457226841;47,032318115567;10,6299841766855;155,0;16,0;1,7
161;6038,87685174798;27,0;455,000457800193;657,000915600387;333,320595140251;48,9200183120077;10,3400045780019;129,0;10,9;3,3
162;6132,89808631129;29,9965292551834;433,072885641148;625,105384433522;317,253507841793;50,8500378626707;10,0609181697651;102,0;5,7;4,9
163;5903,64835713488;22,0058696077637;641,883675046137;926,832982979087;470,579989403557;52,9003201604235;12,6885486060802;122,0;18,0;2,1
164;5016,39701388047;25,0;632,999363759807;915,997455039228;464,814214243362;55,549910926373;12,5999745503923;179,0;17,5;2,2
165;4752,02182628531;27,9992473694721;623,000752630528;901,002257891584;457,730489209843;58,059300053609;12,4700150526106;236,0;17,0;2,4
166;4517,82247473098;30,0004317452656;614,0;888,998704764203;451,294438731155;59,6403972056444;12,3599913650947;293,0;16,5;2,5
167;6186,51536006139;32,997048150983;604,909566080116;873,869581943431;443,493909442259;62,1327035659298;12,2288621963789;350,0;16,0;2,6
168;6051,00585467893;25,0006228381837;259,093176592286;373,134906750596;189,608426871379;37,4551184841939;7,86117716416725;53,0;18,0;0,5
169;5962,16242202422;22,0035894369994;660,795402091037;954,703871447553;484,68486282391;53,8437184852511;12,9374156053605;90,0;18,0;0,8
170;6234,19663542164;26,9981595313211;607,050152771501;877,072698512818;445,54648729156;56,2505705452905;12,2606303605225;61,0;13,0;0,8
171;4762,39255820278;28,0003822377826;662,0;956,999235524435;485,485;59,8903707706492;12,9499961776222;65,0;11,5;0,7
172;4316,66876952288;29,9997069371065;716,999706937106;1035,00029306289;525,46;64,4997127983644;13,6300029306289;69,0;9,9;0,7
173;6151,54769207176;30,9958469221948;770,803295133043;1113,71532539408;565,290404932923;68,1163590271725;14,3175157043674;73,0;8,4;0,7
174;6789,93642931261;21,0007396466996;304,023045834009;439,033323030257;222,446940829079;35,6318518417632;8,43029118722701;78,0;12,0;0,5
175;5795,50540099267;29,9919927149344;429,0;620,0;314,59972445519;50,6919597437606;10,0199905796646;108,0;14,0;0,8
176;5873,02536177883;22,0002538485597;553,9953614945;800,993284551739;406,181606967843;48,7000306925986;11,5899416148313;137,0;13,0;0,7
177;7048,86301007739;24,998865656878;478,048398639872;691,06995115919;350,775342350538;48,0312099659968;10,6306125452859;95,0;12,0;0,9
178;5220,98824383969;25,0005830347137;530,0;766,0;388,765378972564;50,5605713740194;11,29;116,0;8,6;1,9
179;5085,50002433449;25,9998087129554;582,0;841,000191287045;427,439875663421;54,0698106258259;11,95;138,0;5,3;2,9
180;7563,43610591573;25,9997162083119;633,88619953307;916,834833237522;465,38121617992;56,584202135812;12,6085555003075;159,0;1,9;3,9
181;8055,90416131194;25,0010127046769;285,047873311999;411,069324238336;208,295252710123;38,683331798387;8,18060762280614;76,0;14,0;0,7
182;7507,32447339047;34,994977192098;455,929680689372;657,89887413424;333,918611652355;56,9515918195721;10,3491126372706;100,0;12,0;2,5
183;7925,91955609281;30,0008093212788;417,190190500516;603,272741270953;306,353300866726;50,1399141856652;9,87238749777244;60,0;13,0;1,0
184;7011,94337793876;26,0040976491687;612,919537070869;884,884148282594;449,286161483073;55,5502235081365;12,338983037979;87,0;10,5;1,6
185;5945,22080680441;32,9997176383575;593,0;856,000282361642;434,525183535068;61,5697261092068;12,0800028236164;85,0;7,9;1,4
186;5660,36390561275;39,0001184588583;573,0;827,999763082283;420,354923001742;66,6201125359154;11,8299988154114;83,0;5,4;1,2
187;8446,34194735662;45,9943601242686;552,977037648808;797,967167866278;405,518110586426;72,6132684054663;11,5697139777308;81,0;2,8;1,0
188;7968,74816446129;25,0142552144166;418,980042699817;604,970539223539;306,850329008496;45,2132478459312;9,88973390266422;81,0;11,0;0,5
189;11163,7318544694;33,9962786783748;243,067604009525;350,098304912934;177,369969596674;45,6595658458104;7,65086210617651;65,0;9,0;2,6
190;7053,16214767324;30,9988036807415;285,050245408858;412,072177928598;208,946754915353;44,7212242333746;8,19063404920702;65,0;7,4;1,4
191;8357,43322762329;25,0020084067212;453,0;654,999799159328;332,66975196177;46,8519943478741;10,3199959831866;67,0;2,2;1,9
192;6843,11622489665;29,0;621,0;897,0;455,195048220968;58,9100032971602;12,43000082429;70,0;2,4;1,9
193;6738,15209132214;33,0;789,0;1139,00037277285;578,305121151176;71,0100055915927;14,5500018638642;72,0;2,6;1,8
194;7449,19792540789;36,9983872744543;956,891654165609;1382,84341901065;701,985512423136;83,1331635098002;16,6786321155144;74,0;2,8;1,8
195;9509,69473820287;30,0010980640185;386,08470779571;559,122041972337;283,721993557157;48,6451765875156;9,48106825942367;77,0;11,0;0,6
196;9624,84800932579;29,9982171181911;355,036103356631;513,053040733816;260,481740998532;47,1399465135457;9,09045017765675;79,0;6,7;6,6
197;9398,80104644076;26,0034434269868;405,033669063871;586,047825374817;297,269396680202;45,5250618376707;9,71042468932838;201,0;2,3;2,9
198;8652,46088426624;30,9969541483968;542,889841700352;783,841615716636;397,71948798929;57,121679748704;11,4386192139399;89,0;2,6;4,7
199;6846,46803054495;30,0;464,000766195483;670,001532390966;339,756494081191;52,350045971729;10,4500153239097;90,0;2,3;4,7
200;6954,27917948843;29,0;385,999559965776;557,998679897329;283,658884513243;47,6299427955509;9,47998239863105;92,0;2,0;4,6
201;9965,79451643364;28,0037191965706;307,060038458925;443,087666776307;225,074481590984;42,7866573618614;8,47077040500391;93,0;1,7;4,6
202;8832,75492799971;33,9957045348523;340,989261337131;492,983892005696;250,111949582402;50,4551604426002;8,90985681782841;56,0;16,0;0,5
203;9804,00306569787;28,0065749995194;345,036162497357;498,053421871095;252,747031466774;44,6283255931414;8,95046024996636;56,0;7,1;4,4
204;9564,9425493936;29,9978895695609;393,011255629009;568,015710982158;288,218002048748;48,9084289017842;9,55014069536261;48,0;2,4;5,4
205;9079,66796887742;23,0022941848922;488,98790338875;704,983315018966;357,816527158069;46,5017394092728;10,7498560920386;85,0;0,9;5,8
206;7003,78444456634;27,0003724808007;527,000372480801;761,999255038399;386,814539986211;52,4303277831046;11,259985100768;91,0;1,0;5,9
207;7032,20975537548;31,9999025753017;565,999902575302;817,000097424698;414,570056993449;59,2399113435245;11,7300029227409;96,0;1,0;5,9
208;9213,60055138216;35,9961438804638;603,945560665371;872,920836134227;442,869940588783;65,133487694595;12,2293036301779;102,0;1,1;6,0
209;9634,91085567155;23,0110996829196;402,045439326952;580,066251232426;294,678526245393;42,3433334941071;9,66058620200419;77,0;7,8;0,8
210;9798,7968713511;41,9937846588655;331,049157698064;478,070911392035;243,07090065794;57,9561380130314;8,78061588380333;57,0;2,7;6,0
211;9244,07563179011;38,9984405816473;434,007407237175;627,010136219292;318,50501742855;59,9187758565932;10,0800857680094;88,0;3,5;10,0
212;8882,59277143597;32,0012310416083;555,965284626645;801,950512127346;406,810066483265;58,739591294186;11,5995715975203;91,0;0,6;7,7
213;6868,9203551895;30,0008389746486;537,0;775,997483076054;393,898963866309;55,9007382976908;11,3799748307605;89,0;0,6;7,5
214;5950,32639118263;28,9999364131731;517,999936413173;747,000127173654;379,73;53,9399389566461;11,1300006358683;88,0;0,5;7,4
215;10164,0874684506;27,0001653136865;497,986609591394;719,980327671308;365,550082005379;51,0195139777617;10,8898297269029;86,0;0,5;7,2
216;8860,46348299423;26,0020372878867;397,0;573,999320904038;291,394801364431;45,1620067285684;9,61998981356057;80,0;11,0;0,7
217;8920,18837644043;31,0192458901989;296,124806681896;426,181961143699;216,737079920426;45,2353404220952;8,3215979920953;73,0;3,7;4,7
218;9302,48374180304;68,9278968998659;409,103828464193;590,14901307361;299,855674607027;88,6428191381684;9,76128824205573;76,0;1,3;15,0
219;9148,67291502573;32,0087926068351;629,904746759286;908,862835333372;461,560255577149;62,3342233821498;12,5388042054704;82,0;0,9;16,0
220;7879,04427408943;24,9994465738821;526,0;759,999446573882;385,515395699674;50,3594244368374;11,2399944657388;80,0;1,3;12,1
221;6689,87509241961;17,0001946379937;422,0;609,999610724013;310,114620455912;37,3501829597141;9,92999610724013;78,0;1,8;8,3
222;9994,12188914798;10,0052049050255;318,051181566085;458,0746036387;232,802877611968;25,2876945845961;8,60065278183862;76,0;2,2;4,4
223;9251,98126287489;26,999299546725;449,983539348037;649,976126217543;330,057885368753;48,6885039485468;10,2797916151507;117,0;7,5;0,5
224;8187,02436472495;31,9984339722712;300,272488824813;433,393855973796;220,02991909986;46,4815337942227;8,39342960072609;77,0;0,9;8,0
225;5878,26069296288;34,9982070635291;497,970954429171;718,958164815678;364,888805100331;58,9768157448276;10,8796354362509;92,0;0,6;11,0
226;5748,76612310156;23,003547724247;452,996998079483;654,995360668292;332,667534331648;44,8533948992025;10,3199617937389;81,0;9,0;4,1
227;4763,10874664666;24,0;397,000184629281;574,000184629281;291,395120009033;43,1600036925856;9,62;74,0;7,9;3,4
228;4366,7149471569;25,0;341,999616238778;493,999232477556;250,769526054891;41,4899616238778;8,91998848716334;68,0;6,7;2,6
229;5831,9425888499;26,0001966135277;286,003539043499;412,005505178777;208,912901032602;39,7203932270555;8,19005308565249;61,0;5,6;1,9
230;7004,53017598292;28,0015669765641;248,10420394151;358,150429750149;181,881288254021;39,9565734666862;7,73130842543099;51,0;18,0;0,5
231;6304,98961339217;31,9961493642328;342,896995493228;495,849825205079;251,993661145915;48,5611146579672;8,93868115724974;53,0;16,0;0,5
232;6629,99438705042;31,999216797733;331,005156081591;478,007505688392;243,038788414632;47,959468075127;8,78006591952413;39,0;11,0;1,1
233;6869,46077397693;20,0100907793791;397,970358335574;574,95774486135;292,023437265814;39,208678070266;9,6296279025104;64,0;11,0;0,8
234;6254,84507820513;24,0;418,000124136054;604,999875863946;306,865080688435;44,1999950345579;9,88999875863946;70,0;11,3;0,9
235;4392,93775560315;28,0;438,999809592771;634,0;322,334764847072;49,1599923837108;10,1399980959277;76,0;11,7;1,0
236;7453,51736348817;31,9964124089632;458,996412408963;662,994724130828;336,567393720629;54,0762562432358;10,3799599033943;82,0;12,0;1,1
237;8228,9167999494;19,0042941961599;461,98497031344;666,97826063194;338,444114212735;41,2635614989402;10,4298067611728;56,0;16,0;0,5
238;8694,03004249838;21,9999509109504;408,996514677476;589,995042005987;299,777437797054;41,7097820446196;9,75995581985533;50,0;6,4;2,3
239;9770,68398478138;23,9991982216273;285,042608793521;412,061507855163;208,94130658196;37,7212565012498;8,19053948230506;52,0;3,9;2,7
240;8088,93384975577;19,0042133913525;532,886659772619;770,836099076389;391,281606451657;44,6987359825943;11,3285632335488;65,0;1,1;2,8
241;6250,4577226242;24,0;512,000280639254;740,999719360745;375,895;48,6800056127851;11,0600028063925;71,0;1,2;3,3
242;6042,41197582628;29,0;491,999847867125;710,000304265751;360,425088997732;52,680006085315;10,8000015213288;78,0;1,2;3,9
243;8541,7825298049;33,9992288290954;470,993445047311;680,990263967329;345,535100172865;56,7189030093882;10,5499142072369;84,0;1,3;4,4
244;8785,92696112102;31,0009870118781;382,14903879359;551,217142613178;279,935027149109;49,388241549182;9,4119049329247;232,0;9,8;1,1
245;8955,32652992654;29,0001834068828;444,004585172069;641,006602647779;325,588314162371;50,3903961588667;10,2000550220648;68,0;2,2;5,3
246;5455,53260151948;27,999503369566;530,969374456567;766,955634347892;389,392478637533;53,5580333434812;11,289615939131;85,0;1,4;5,0
247;11209,427393597;24,0002277670656;433,008825973793;625,012868839208;317,206536345366;44,8506548303137;10,0601116058622;66,0;4,6;1,4
248;6911,17380460357;24,0002449508772;490,000244950877;708,999755049123;359,774824860123;47,6402449508772;10,79;75,0;4,4;1,6
249;7402,95043236776;24,9994438663735;548,0;792,0;401,635397635543;51,4294216210284;11,5199944386637;84,0;4,2;1,9
250;9602,30249951696;24,9984416879289;605,983481892046;874,976625318933;444,197926198073;54,177678115014;12,2398005360549;93,0;4,0;2,1
251;9565,38405968497;20,0128576010096;610,991428265994;882,986530132276;448,03871202084;49,4923922783064;12,3198775466571;43,0;12,0;0,5
252;8523,19945040949;35,9955846855914;601,987819822321;868,982643246808;441,60097448834;65,014993946974;12,1998447027346;73,0;2,1;1,4
253;8789,99509194022;23,0076347596644;513,038173798322;741,055624677555;375,923783043935;47,6895434495805;11,0605017127779;72,0;5,8;2,1
254;9047,63795087767;23,999506745065;493,99901349013;714,99704047039;362,958428983032;47,8394080940779;10,8399753372532;57,0;1,9;1,5
255;8570,80458341159;23,9995570890743;473,0;683,000442910926;346,840287892102;46,7995615181836;10,57;60,0;1,7;1,7
256;5398,14561135288;23,0001910944709;452,0;652,000191094471;331,37;44,7701910944709;10,3;62,0;1,5;1,8
257;8216,20764821303;23,0005289397777;430,967470203672;621,953188829675;315,876294241514;43,738981790928;10,0295953610701;65,0;1,3;2,0
258;8041,56564377777;24,9990562117167;287,090289079099;415,130242783091;210,861131245009;38,863385053976;8,23113254593992;34,0;9,0;0,5
259;9662,24075415941;24,0007495023106;430,015739548522;622,022485069317;315,911351212493;44,7415064996442;10,0301986181123;101,0;5,5;1,0
260;9259,05958936119;24,9997318813895;614,984181001979;888,977142888453;451,283419286915;54,6389710948321;12,3598009219317;89,0;1,1;2,0
261;9743,98607402762;22,0000256621113;564,000248067076;815,000350715521;413,920176255934;49,190037124521;11,720002993913;114,0;0,6;3,1
262;8600,98997961222;22,0;541,998997961222;782,001002038778;397,15;48,0800501019389;11,4300100203878;118,0;0,5;5,7
263;7448,63985348187;22,0;519,0;749,999821867071;380,380115786404;47,0199910933535;11,1499982186707;123,0;0,5;8,4
264;9886,48110407444;22,0010373769004;495,958089973225;716,939209713639;364,228968944779;45,9090165666985;10,8594709377808;127,0;0,4;11,0
265;9824,7428252119;26,9987489760134;271,059691715931;391,086499372786;198,618899325277;40,0616245440054;8,02075240156907;45,0;8,7;0,5
266;8324,2864510174;25,0;380,0;549,0;278,525086965512;43,3000040137929;9,39000133793095;88,0;5,1;3,3
267;8963,98347944724;22,9999348729852;488,994138568665;706,991511779067;359,12067502349;46,5696513533806;10,7699257552031;130,0;1,5;6,1
268;8842,6274756756;18,0031704197822;328,109379482485;474,158124686635;240,580473180121;33,7884650208184;8,7313870586547;90,0;0,9;0,7
269;7782,22038205526;21,0;443,0;640,0;324,935;42,35;10,19;106,0;0,6;2,9
270;7037,39494768472;24,0;558,0;805,999875450115;409,369927138317;50,9199875450115;11,6499962635035;123,0;0,4;5,1
271;9461,82030560208;26,9994875350139;672,927742436965;970,896994537801;493,167436466379;59,3860745182067;13,0791083109242;139,0;0,1;7,3
272;9587,0790416165;29,0002220270126;647,0;934,999555945975;474,499870114198;60,2001998243114;12,7699933391896;131,0;3,1;0,7
273;10066,5259253709;31,9952524715253;621,0;897,0;455,195198378868;61,9052728180759;12,4300067821835;123,0;1,7;3,0
274;9149,19195799383;21,0060269385817;595,0;859,000904040787;436,475195875504;49,6860389924588;12,1100030134693;115,0;2,2;3,7
275;8867,59037242992;29,9969481389646;569,000339095671;823,998643617318;418,404360804661;57,4869040565275;11,7999864361732;107,0;0,7;6,8
276;7379,01553119571;30,0000096587038;543,999990341296;785,000009658704;398,450011928499;56,1700105279871;11,4500002897611;99,0;0,8;6,2
277;7498,01477731207;30,9997044537587;518,0;747,000591092483;379,73;55,9397162756083;11,1300029554624;91,0;0,9;5,6
278;7666,72645400212;30,9950623466086;492,0;710,999341646214;361,009807431518;54,7450294289193;10,8199901246932;83,0;1,0;5,0
