Dia;Q_entrada;NH_entrada;TSS_entrada;DQO_entrada;DBO_entrada;TN_entrada;TKN_entrada;TP_entrada;PO_entrada;Q_saida;NH_saida;NO_saida;TSS_saida;DQO_saida;DBO_saida;TN_saida;TKN_saida;TP_saida;PO_saida
248;6911,17380460357;24,0002449508772;490,000244950877;708,999755049123;359,774824860123;47,6402449508772;47,6402449508772;10,79;4,6;6681,97147136847;11,4681337455025;0,0639424000252166;6,03212916072961;90,9456126175957;7,22723132730978;12,6468684826773;12,5829260826521;0,105441064808167;0,00636911021528284
249;7402,95043236776;24,9994438663735;548,0;792,0;401,635397635543;51,4294216210284;51,4294216210284;11,5199944386637;4,6;7172,71222995446;8,51158611729172;0,0632372842591676;6,09825188609466;96,7943028264984;6,07297081330499;9,76547717634731;9,70223989208815;0,107564904229505;0,00869560812145806
250;9602,30249951696;24,9984416879289;605,983481892046;874,976625318933;444,197926198073;54,177678115014;54,177678115014;12,2398005360549;4,6;9371,90686972446;15,4375768736463;0,0292703503999713;6,71383172548678;138,291183040092;26,5278458803616;16,7990453357956;16,7697749853956;0,115765310683339;0,00415804236198903
251;9565,38405968497;20,0128576010096;610,991428265994;882,986530132276;448,03871202084;49,4923922783064;49,4923922783064;12,3198775466571;4,6;9335,48394624446;17,4001839229929;0,0215692877723679;6,99316612596711;181,776324604283;51,3783990388551;18,8177508824448;18,7961815946724;0,118680972573483;0,00389890948261258
252;8523,19945040949;35,9955846855914;601,987819822321;868,982643246808;441,60097448834;65,014993946974;65,014993946974;12,1998447027346;4,6;8293,39650313565;25,2888922578045;0,0194578454555706;6,96695464678548;187,519719018228;55,0785397900061;26,6980419448923;26,6785840994367;0,116139329964194;0,00355600590939132
253;8789,99509194022;23,0076347596644;513,038173798322;741,055624677555;375,923783043935;47,6895434495805;47,6895434495805;11,0605017127779;4,6;8559,93760162515;24,5908463604418;0,0175394227743586;7,07895068298694;153,958445363503;38,2990860197581;25,9196656318976;25,9021262091233;0,115886134148228;0,00361942986954172
254;9047,63795087767;23,999506745065;493,99901349013;714,99704047039;362,958428983032;47,8394080940779;47,8394080940779;10,8399753372532;4,6;8817,62403484277;20,8337941835722;0,0163712113889442;7,1789580602045;120,555630271129;21,2840161741141;22,09139617995;22,0750249685611;0,116952707979226;0,00404456081326108
255;8570,80458341159;23,9995570890743;473,0;683,000442910926;346,840287892102;46,7995615181836;46,7995615181836;10,57;4,6;8341,12288931637;20,0135153317493;0,0184961526863514;7,12486449960412;99,5298509569265;10,3845717122998;21,2258119569909;21,2073158043046;0,116642842564871;0,00528327921339635
256;5398,14561135288;23,0001910944709;452,0;652,000191094471;331,37;44,7701910944709;44,7701910944709;10,3;4,6;5168,65114203269;10,9006334780524;0,116414624339619;6,6198213864409;85,0868219748187;3,32328024311969;12,1344149940264;12,0180003696867;1,84786283315617;1,74910593636832
257;8216,20764821303;23,0005289397777;430,967470203672;621,953188829675;315,876294241514;43,738981790928;43,738981790928;10,0295953610701;4,6;7985,58026857483;6,07107812076346;0,0787744018913762;6,68672561261545;82,0902524822562;3,63512076130802;7,2348372574748;7,15606285558342;3,08911656974055;2,98921142798
